user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_target,login_recency_category,support_risk,payment_risk,usage_level,churn_probability,predicted_churn,predicted_risk_category
2077,2023-10-15,Standard,399,24.3,0,5,12,4,No,0,Active,Low,High,High,0.40977519105729937,0,Medium Risk
2078,2023-07-12,Premium,699,18.1,3,2,19,1,No,0,Active,Medium,Medium,High,0.25457264388563056,0,Low Risk
2079,2024-07-26,Basic,199,20.4,0,4,29,53,No,0,Inactive,Low,High,High,0.6260866267787142,1,High Risk
2080,2024-01-12,Premium,699,19.9,0,2,32,23,Yes,1,At Risk,Low,Medium,High,0.3538517458246735,0,Medium Risk
2081,2024-07-18,Standard,399,13.8,5,5,31,57,Yes,1,Inactive,Medium,High,Medium,0.8397496122978186,1,High Risk
2082,2024-01-17,Premium,699,8.4,5,3,10,11,No,0,Active,Medium,High,Medium,0.49740041408220825,0,Medium Risk
2083,2024-11-22,Standard,399,19.3,2,5,23,48,No,0,Inactive,Low,High,High,0.7627915010348829,1,High Risk
2084,2023-05-21,Premium,699,9.3,6,0,27,38,Yes,1,Inactive,High,Low,Medium,0.4059827763492188,0,Medium Risk
2085,2023-02-13,Standard,399,16.3,7,4,23,55,Yes,1,Inactive,High,High,High,0.8007850416599571,1,High Risk
2086,2023-06-13,Standard,399,23.0,2,4,33,21,Yes,1,At Risk,Low,High,High,0.6059660653716236,1,High Risk
2087,2024-03-05,Premium,699,24.4,3,5,9,25,Yes,1,At Risk,Medium,High,High,0.678068575078465,1,High Risk
2088,2024-07-17,Basic,199,13.8,8,0,33,36,Yes,1,Inactive,High,Low,Medium,0.5647226353843402,1,Medium Risk
2089,2024-01-18,Premium,699,18.6,5,3,11,7,Yes,1,Active,Medium,High,High,0.5016067438677122,1,Medium Risk
2090,2024-02-22,Premium,699,13.3,6,1,26,36,Yes,1,Inactive,High,Medium,Medium,0.5788141522642688,1,Medium Risk
2091,2023-07-12,Premium,699,6.0,7,1,7,53,No,0,Inactive,High,Medium,Medium,0.6103733074142222,1,High Risk
2092,2023-03-15,Premium,699,22.4,8,0,1,31,Yes,1,Inactive,High,Low,High,0.5384567158722905,1,Medium Risk
2093,2024-10-15,Premium,699,6.4,6,2,20,52,Yes,1,Inactive,High,Medium,Medium,0.6365162573412613,1,High Risk
2094,2024-11-27,Basic,199,1.1,0,2,13,7,Yes,1,Active,Low,Medium,Low,0.48353759832480164,0,Medium Risk
2095,2024-02-17,Basic,199,6.7,1,3,5,60,Yes,1,Inactive,Low,High,Medium,0.6131470147678642,1,High Risk
2096,2024-08-26,Basic,199,8.9,5,1,20,19,No,0,At Risk,Medium,Medium,Medium,0.4551695565758661,0,Medium Risk
2097,2023-09-19,Standard,399,17.1,0,3,3,20,No,0,At Risk,Low,High,High,0.39826907274387374,0,Medium Risk
2098,2024-12-06,Premium,699,21.6,6,4,31,49,Yes,1,Inactive,High,High,High,0.7929003628570358,1,High Risk
2099,2024-05-14,Premium,699,23.8,7,0,23,24,Yes,1,At Risk,High,Low,High,0.4544899018021961,0,Medium Risk
2100,2024-10-08,Basic,199,6.7,1,0,31,15,No,0,At Risk,Low,Low,Medium,0.2047420313743611,0,Low Risk
2101,2023-02-05,Basic,199,9.8,5,1,30,38,No,0,Inactive,Medium,Medium,Medium,0.5244158341900027,1,Medium Risk
2102,2023-01-11,Standard,399,14.0,7,1,20,39,Yes,1,Inactive,High,Medium,Medium,0.6173180522445724,1,High Risk
2103,2023-07-05,Premium,699,15.0,0,4,9,28,Yes,1,At Risk,Low,High,Medium,0.5109290861947003,1,Medium Risk
2104,2023-09-17,Standard,399,17.6,6,4,18,41,Yes,1,Inactive,High,High,High,0.7378437475045923,1,High Risk
2105,2023-06-16,Premium,699,17.6,7,1,8,57,Yes,1,Inactive,High,Medium,High,0.6429334601178837,1,High Risk
2106,2023-03-20,Basic,199,15.2,6,0,19,43,Yes,1,Inactive,High,Low,High,0.4009701607127397,0,Medium Risk
2107,2024-10-31,Basic,199,12.4,0,3,31,49,No,0,Inactive,Low,High,Medium,0.5577200990745003,1,Medium Risk
2108,2024-08-20,Basic,199,1.6,2,1,25,21,No,0,At Risk,Low,Medium,Low,0.6777405617976564,1,High Risk
2109,2024-09-11,Standard,399,18.0,1,0,15,10,No,0,Active,Low,Low,High,0.1553071377001074,0,Low Risk
2110,2024-06-21,Premium,699,11.2,5,5,2,27,Yes,1,At Risk,Medium,High,Medium,0.7513358659027792,1,High Risk
2111,2024-03-22,Premium,699,16.1,1,3,24,30,Yes,1,At Risk,Low,High,High,0.5069610710718807,1,Medium Risk
2112,2024-01-02,Premium,699,2.1,1,2,28,56,No,0,Inactive,Low,Medium,Low,0.7933325454022725,1,High Risk
2113,2023-03-30,Standard,399,12.9,3,1,26,7,Yes,1,Active,Medium,Medium,Medium,0.23393278620001945,0,Low Risk
2114,2023-09-27,Premium,699,16.8,7,5,12,34,Yes,1,Inactive,High,High,High,0.8038795219619465,1,High Risk
2115,2023-02-10,Standard,399,24.3,2,4,5,26,Yes,1,At Risk,Low,High,High,0.6290496483763591,1,High Risk
2116,2024-01-16,Basic,199,4.1,2,5,13,44,Yes,1,Inactive,Low,High,Low,0.9115687993588931,1,High Risk
2117,2024-06-27,Basic,199,19.8,1,4,33,42,Yes,1,Inactive,Low,High,High,0.6485830368558803,1,High Risk
2118,2024-05-06,Basic,199,22.1,2,2,20,58,Yes,1,Inactive,Low,Medium,High,0.6103316865843215,1,High Risk
2119,2024-02-02,Basic,199,16.8,7,3,13,13,Yes,1,Active,High,High,High,0.5557652558629074,1,Medium Risk
2120,2024-06-06,Premium,699,21.5,1,1,35,42,Yes,1,Inactive,Low,Medium,High,0.4556739261425424,0,Medium Risk
2121,2024-02-28,Basic,199,12.2,1,4,5,10,Yes,1,Active,Low,High,Medium,0.4236576535743216,0,Medium Risk
2122,2023-02-13,Premium,699,23.5,4,3,24,3,No,0,Active,Medium,High,High,0.4300575724951523,0,Medium Risk
2123,2023-08-19,Standard,399,1.2,5,3,26,28,Yes,1,At Risk,Medium,High,Low,0.8450339975505812,1,High Risk
2124,2024-10-12,Premium,699,12.2,8,3,9,41,No,0,Inactive,High,High,Medium,0.8115839063318498,1,High Risk
2125,2024-09-06,Basic,199,15.2,4,3,16,49,Yes,1,Inactive,Medium,High,High,0.6669088009121177,1,High Risk
2126,2024-10-18,Basic,199,2.1,1,5,27,57,Yes,1,Inactive,Low,High,Low,0.8991318135615426,1,High Risk
2127,2023-12-16,Basic,199,7.3,4,3,24,41,No,0,Inactive,Medium,High,Medium,0.6164512958543424,1,High Risk
2128,2024-12-05,Standard,399,15.3,4,3,35,32,Yes,1,Inactive,Medium,High,High,0.6301410191798067,1,High Risk
2129,2024-05-16,Premium,699,23.1,2,3,36,21,Yes,1,At Risk,Low,High,High,0.5813959932832864,1,Medium Risk
2130,2023-10-05,Standard,399,13.2,1,2,35,40,Yes,1,Inactive,Low,Medium,Medium,0.4719999242310648,0,Medium Risk
2131,2023-11-10,Standard,399,6.1,5,1,33,36,Yes,1,Inactive,Medium,Medium,Medium,0.5040691389496794,1,Medium Risk
2132,2024-11-16,Basic,199,13.2,6,2,22,16,No,0,At Risk,High,Medium,Medium,0.529450407680909,1,Medium Risk
2133,2024-12-03,Premium,699,19.3,2,5,13,18,Yes,1,At Risk,Low,High,High,0.6621883930522551,1,High Risk
2134,2023-05-01,Standard,399,14.0,3,3,35,37,Yes,1,Inactive,Medium,High,Medium,0.5950636937980691,1,Medium Risk
2135,2023-12-12,Premium,699,16.1,3,4,19,50,No,0,Inactive,Medium,High,High,0.6536733204264346,1,High Risk
2136,2024-08-04,Basic,199,9.7,6,3,32,45,Yes,1,Inactive,High,High,Medium,0.7167413584361272,1,High Risk
2137,2024-01-21,Standard,399,8.9,4,4,35,4,Yes,1,Active,Medium,High,Medium,0.4762856491991917,0,Medium Risk
2138,2024-07-17,Premium,699,0.6,3,2,26,59,Yes,1,Inactive,Medium,Medium,Low,0.8095360641335428,1,High Risk
2139,2024-03-13,Premium,699,13.0,6,1,18,17,Yes,1,At Risk,High,Medium,Medium,0.48292060399774245,0,Medium Risk
2140,2023-05-24,Premium,699,15.1,7,3,32,24,Yes,1,At Risk,High,High,High,0.6498068703580943,1,High Risk
2141,2023-04-21,Basic,199,9.4,0,0,8,54,Yes,1,Inactive,Low,Low,Medium,0.2617732395705971,0,Low Risk
2142,2023-02-10,Premium,699,7.1,1,5,35,43,Yes,1,Inactive,Low,High,Medium,0.6559704126851486,1,High Risk
2143,2024-03-16,Premium,699,0.7,5,4,4,46,Yes,1,Inactive,Medium,High,Low,0.9184485416666679,1,High Risk
2144,2023-06-05,Basic,199,5.9,4,4,15,22,No,0,At Risk,Medium,High,Medium,0.5725895231952793,1,Medium Risk
2145,2024-01-28,Basic,199,14.8,3,1,36,51,No,0,Inactive,Medium,Medium,Medium,0.5031717420030155,1,Medium Risk
2146,2023-10-04,Basic,199,15.6,2,0,35,36,No,0,Inactive,Low,Low,High,0.3075230515713097,0,Medium Risk
2147,2023-06-19,Standard,399,2.8,6,1,8,15,Yes,1,At Risk,High,Medium,Low,0.7227692057399489,1,High Risk
2148,2024-08-16,Basic,199,7.3,0,1,15,42,Yes,1,Inactive,Low,Medium,Medium,0.3543649389259735,0,Medium Risk
2149,2024-12-30,Premium,699,11.4,3,0,25,54,Yes,1,Inactive,Medium,Low,Medium,0.3783291463594001,0,Medium Risk
2150,2024-07-08,Standard,399,4.2,6,4,29,48,Yes,1,Inactive,High,High,Low,0.9248955649122226,1,High Risk
2151,2023-12-17,Standard,399,22.1,7,3,14,50,No,0,Inactive,High,High,High,0.7772398107513971,1,High Risk
2152,2023-05-28,Standard,399,12.7,6,3,2,38,Yes,1,Inactive,High,High,Medium,0.699415144514627,1,High Risk
2153,2023-08-12,Premium,699,15.2,6,1,5,50,Yes,1,Inactive,High,Medium,High,0.5544302716560826,1,Medium Risk
2154,2024-01-24,Standard,399,10.4,3,5,23,18,No,0,At Risk,Medium,High,Medium,0.6233032330033317,1,High Risk
2155,2024-12-31,Premium,699,24.0,3,5,31,44,Yes,1,Inactive,Medium,High,High,0.7518893594237792,1,High Risk
2156,2024-04-01,Basic,199,14.5,5,3,25,1,Yes,1,Active,Medium,High,Medium,0.49617772338259813,0,Medium Risk
2157,2023-09-24,Standard,399,11.2,5,1,6,17,No,0,At Risk,Medium,Medium,Medium,0.4423606882374148,0,Medium Risk
2158,2023-02-07,Standard,399,4.6,8,4,11,33,Yes,1,Inactive,High,High,Low,0.9375786499299034,1,High Risk
2159,2023-04-05,Standard,399,1.7,3,0,24,45,No,0,Inactive,Medium,Low,Low,0.6132860881083511,1,High Risk
2160,2023-06-02,Premium,699,1.7,1,4,36,59,Yes,1,Inactive,Low,High,Low,0.8676093234332007,1,High Risk
2161,2023-06-20,Standard,399,21.5,4,1,10,14,No,0,Active,Medium,Medium,High,0.30051520265195164,0,Medium Risk
2162,2023-06-30,Premium,699,6.2,1,4,5,3,No,0,Active,Low,High,Medium,0.3505163036216832,0,Medium Risk
2163,2023-07-20,Standard,399,12.0,6,1,36,15,Yes,1,At Risk,High,Medium,Medium,0.43805460714463984,0,Medium Risk
2164,2024-06-30,Premium,699,2.2,1,2,5,52,Yes,1,Inactive,Low,Medium,Low,0.7879001364475937,1,High Risk
2165,2023-07-11,Basic,199,14.1,5,5,30,11,Yes,1,Active,Medium,High,Medium,0.6039744712377566,1,High Risk
2166,2024-05-27,Basic,199,8.5,2,2,1,32,No,0,Inactive,Low,Medium,Medium,0.5061838267529255,1,Medium Risk
2167,2023-05-16,Premium,699,10.1,2,0,4,30,Yes,1,At Risk,Low,Low,Medium,0.27908011369564734,0,Low Risk
2168,2024-12-28,Basic,199,14.6,4,3,24,15,Yes,1,At Risk,Medium,High,Medium,0.5779906281348106,1,Medium Risk
2169,2023-10-22,Basic,199,4.5,0,0,16,24,Yes,1,At Risk,Low,Low,Low,0.4395513597330219,0,Medium Risk
2170,2024-06-21,Standard,399,20.1,6,4,34,34,Yes,1,Inactive,High,High,High,0.756621665424911,1,High Risk
2171,2023-06-20,Standard,399,9.2,6,2,34,33,No,0,Inactive,High,Medium,Medium,0.5708468922208334,1,Medium Risk
2172,2024-01-12,Premium,699,3.6,0,1,32,4,No,0,Active,Low,Medium,Low,0.4403136011974671,0,Medium Risk
2173,2023-01-25,Standard,399,15.3,6,3,8,24,Yes,1,At Risk,High,High,High,0.5968797147095894,1,Medium Risk
2174,2023-05-31,Standard,399,5.4,0,1,32,27,No,0,At Risk,Low,Medium,Medium,0.253237349253339,0,Low Risk
2175,2023-08-21,Standard,399,16.4,4,3,9,15,Yes,1,At Risk,Medium,High,High,0.5217851306708469,1,Medium Risk
2176,2023-07-29,Standard,399,12.4,7,5,17,29,Yes,1,At Risk,High,High,Medium,0.7783102245921457,1,High Risk
2177,2024-10-17,Standard,399,10.7,0,1,9,60,Yes,1,Inactive,Low,Medium,Medium,0.4293470950100837,0,Medium Risk
2178,2024-10-31,Basic,199,9.7,5,3,19,58,Yes,1,Inactive,Medium,High,Medium,0.7465354299034523,1,High Risk
2179,2024-05-05,Standard,399,15.2,5,4,5,35,Yes,1,Inactive,Medium,High,High,0.7390114376946212,1,High Risk
2180,2023-04-14,Basic,199,8.6,4,4,23,10,Yes,1,Active,Medium,High,Medium,0.4538306198093665,0,Medium Risk
2181,2024-01-16,Basic,199,7.1,0,4,36,13,No,0,Active,Low,High,Medium,0.34400397655406073,0,Medium Risk
2182,2024-01-12,Basic,199,10.4,7,2,29,39,Yes,1,Inactive,High,Medium,Medium,0.6701189371813712,1,High Risk
2183,2023-02-07,Basic,199,14.8,7,3,34,27,No,0,At Risk,High,High,Medium,0.6884404136946597,1,High Risk
2184,2024-01-22,Premium,699,18.4,8,0,36,9,No,0,Active,High,Low,High,0.34149256550774454,0,Medium Risk
2185,2023-07-21,Standard,399,18.4,4,1,29,9,No,0,Active,Medium,Medium,High,0.2723486578596793,0,Low Risk
2186,2023-05-17,Basic,199,7.3,3,0,25,2,No,0,Active,Medium,Low,Medium,0.12906557662530982,0,Low Risk
2187,2023-09-19,Basic,199,14.4,6,1,27,27,No,0,At Risk,High,Medium,Medium,0.4784613138461302,0,Medium Risk
2188,2023-03-09,Basic,199,24.8,2,0,1,16,No,0,At Risk,Low,Low,High,0.275184540431675,0,Low Risk
2189,2024-11-16,Basic,199,22.9,2,5,30,31,Yes,1,Inactive,Low,High,High,0.7375142070871856,1,High Risk
2190,2024-07-15,Standard,399,15.6,5,3,22,16,No,0,At Risk,Medium,High,High,0.6061945771529865,1,High Risk
2191,2024-08-26,Premium,699,16.0,5,4,22,9,No,0,Active,Medium,High,High,0.5477631668430089,1,Medium Risk
2192,2024-05-09,Premium,699,20.3,3,1,18,52,Yes,1,Inactive,Medium,Medium,High,0.5036583372229765,1,Medium Risk
2193,2023-02-22,Standard,399,23.5,4,3,22,46,No,0,Inactive,Medium,High,High,0.683325912144524,1,High Risk
2194,2023-08-17,Premium,699,20.1,4,0,20,52,Yes,1,Inactive,Medium,Low,High,0.4063391638059607,0,Medium Risk
2195,2024-01-07,Basic,199,11.9,2,0,16,44,No,0,Inactive,Low,Low,Medium,0.37820586228295994,0,Medium Risk
2196,2024-09-30,Standard,399,10.8,5,2,26,5,Yes,1,Active,Medium,Medium,Medium,0.3926559009671158,0,Medium Risk
2197,2023-06-07,Standard,399,19.5,0,3,5,25,No,0,At Risk,Low,High,High,0.4255645071426677,0,Medium Risk
2198,2024-05-13,Standard,399,24.5,5,2,31,7,Yes,1,Active,Medium,Medium,High,0.4329877606425084,0,Medium Risk
2199,2023-09-07,Standard,399,14.9,6,3,26,54,Yes,1,Inactive,High,High,Medium,0.7437229514158974,1,High Risk
2200,2023-04-14,Premium,699,8.7,5,4,11,24,No,0,At Risk,Medium,High,Medium,0.6582496579732321,1,High Risk
2201,2023-04-05,Basic,199,20.0,0,1,6,34,No,0,Inactive,Low,Medium,High,0.3350910084934095,0,Medium Risk
2202,2023-10-26,Premium,699,24.8,0,3,10,11,Yes,1,Active,Low,High,High,0.3250531294720276,0,Medium Risk
2203,2023-12-05,Standard,399,16.8,1,0,23,10,No,0,Active,Low,Low,High,0.13607577786138875,0,Low Risk
2204,2023-07-16,Basic,199,24.9,1,0,3,39,Yes,1,Inactive,Low,Low,High,0.31526952183618867,0,Medium Risk
2205,2024-09-22,Basic,199,20.7,7,0,26,17,No,0,At Risk,High,Low,High,0.4078887545569518,0,Medium Risk
2206,2023-09-24,Premium,699,20.9,4,1,5,4,No,0,Active,Medium,Medium,High,0.2762428229164703,0,Low Risk
2207,2023-12-13,Basic,199,2.9,3,5,33,18,Yes,1,At Risk,Medium,High,Low,0.829663216233443,1,High Risk
2208,2023-10-28,Premium,699,17.5,7,2,11,60,Yes,1,Inactive,High,Medium,High,0.7001775879253578,1,High Risk
2209,2023-09-04,Premium,699,10.7,3,2,26,42,Yes,1,Inactive,Medium,Medium,Medium,0.4905050016492814,0,Medium Risk
2210,2023-05-01,Standard,399,17.7,0,0,10,3,No,0,Active,Low,Low,High,0.10584871496835305,0,Low Risk
2211,2023-12-07,Basic,199,25.0,2,1,7,46,Yes,1,Inactive,Low,Medium,High,0.5096250852766688,1,Medium Risk
2212,2024-10-21,Premium,699,14.7,7,3,21,26,Yes,1,At Risk,High,High,Medium,0.7197675701814028,1,High Risk
2213,2024-11-02,Premium,699,18.4,4,5,36,13,No,0,Active,Medium,High,High,0.5705157783832717,1,Medium Risk
2214,2023-09-16,Basic,199,4.3,3,2,24,4,Yes,1,Active,Medium,Medium,Low,0.5476495824674604,1,Medium Risk
2215,2023-11-28,Standard,399,20.4,7,5,12,25,No,0,At Risk,High,High,High,0.77235558432269,1,High Risk
2216,2024-08-03,Standard,399,20.5,6,5,9,20,No,0,At Risk,High,High,High,0.7421838745880162,1,High Risk
2217,2023-12-09,Premium,699,0.7,2,2,12,26,Yes,1,At Risk,Low,Medium,Low,0.7163277962284528,1,High Risk
2218,2023-10-12,Basic,199,22.2,3,4,3,38,Yes,1,Inactive,Medium,High,High,0.6502940510370079,1,High Risk
2219,2024-09-21,Basic,199,10.7,0,5,12,23,No,0,At Risk,Low,High,Medium,0.5497117976117806,1,Medium Risk
2220,2023-12-07,Standard,399,0.6,7,4,22,12,Yes,1,Active,High,High,Low,0.8265647845082713,1,High Risk
2221,2024-09-18,Premium,699,7.2,6,4,33,37,Yes,1,Inactive,High,High,Medium,0.7399526259211144,1,High Risk
2222,2023-10-25,Basic,199,19.4,0,3,28,46,Yes,1,Inactive,Low,High,High,0.5153141307974503,1,Medium Risk
2223,2023-03-06,Premium,699,1.6,5,0,30,26,Yes,1,At Risk,Medium,Low,Low,0.6339753940464361,1,High Risk
2224,2024-04-05,Standard,399,23.3,3,2,27,53,Yes,1,Inactive,Medium,Medium,High,0.5794561991475624,1,Medium Risk
2225,2023-09-18,Standard,399,22.3,0,1,20,42,No,0,Inactive,Low,Medium,High,0.3740405129728614,0,Medium Risk
2226,2024-04-05,Standard,399,0.6,3,0,17,14,No,0,Active,Medium,Low,Low,0.4103768656732688,0,Medium Risk
2227,2024-07-02,Basic,199,0.6,0,0,26,51,No,0,Inactive,Low,Low,Low,0.5625604836656691,1,Medium Risk
2228,2024-08-17,Premium,699,0.9,4,4,27,42,Yes,1,Inactive,Medium,High,Low,0.894541125449319,1,High Risk
2229,2024-02-03,Basic,199,16.7,4,0,35,54,Yes,1,Inactive,Medium,Low,High,0.41114177232746546,0,Medium Risk
2230,2023-12-03,Premium,699,4.8,3,0,22,43,Yes,1,Inactive,Medium,Low,Low,0.6271097011698613,1,High Risk
2231,2023-09-22,Premium,699,23.7,0,0,16,8,No,0,Active,Low,Low,High,0.1266880095499192,0,Low Risk
2232,2023-06-17,Basic,199,17.0,6,1,19,57,Yes,1,Inactive,High,Medium,High,0.5738984585812134,1,Medium Risk
2233,2024-10-16,Standard,399,19.2,4,2,7,34,Yes,1,Inactive,Medium,Medium,High,0.5631431412423517,1,Medium Risk
2234,2023-10-04,Basic,199,24.6,1,0,5,15,Yes,1,At Risk,Low,Low,High,0.2277530424630442,0,Low Risk
2235,2024-07-01,Basic,199,19.2,5,0,8,32,No,0,Inactive,Medium,Low,High,0.4264793069350505,0,Medium Risk
2236,2023-12-28,Standard,399,3.5,4,0,33,22,No,0,At Risk,Medium,Low,Low,0.5768976202765101,1,Medium Risk
2237,2024-09-27,Basic,199,20.3,8,2,25,46,Yes,1,Inactive,High,Medium,High,0.7459169626540516,1,High Risk
2238,2024-07-01,Basic,199,4.5,5,1,5,33,No,0,Inactive,Medium,Medium,Low,0.812394420533754,1,High Risk
2239,2024-03-18,Basic,199,24.8,5,0,31,21,No,0,At Risk,Medium,Low,High,0.3862636635884391,0,Medium Risk
2240,2024-10-14,Basic,199,19.5,6,1,33,10,Yes,1,Active,High,Medium,High,0.3489650372436551,0,Medium Risk
2241,2024-05-21,Standard,399,24.4,3,5,5,59,No,0,Inactive,Medium,High,High,0.7840782272239285,1,High Risk
2242,2024-04-08,Premium,699,10.0,5,1,30,57,Yes,1,Inactive,Medium,Medium,Medium,0.6157515362095152,1,High Risk
2243,2023-12-13,Basic,199,14.5,0,5,1,59,Yes,1,Inactive,Low,High,Medium,0.6777746364501703,1,High Risk
2244,2024-08-31,Standard,399,24.3,7,0,1,8,No,0,Active,High,Low,High,0.3206297586390039,0,Medium Risk
2245,2024-07-18,Premium,699,19.3,2,3,36,31,Yes,1,Inactive,Low,High,High,0.6268981390311029,1,High Risk
2246,2024-07-03,Premium,699,3.4,0,5,22,20,Yes,1,At Risk,Low,High,Low,0.8086506050425082,1,High Risk
2247,2023-05-21,Standard,399,1.5,1,0,19,60,Yes,1,Inactive,Low,Low,Low,0.6271047952794779,1,High Risk
2248,2023-03-18,Premium,699,20.5,2,2,17,21,No,0,At Risk,Low,Medium,High,0.4363138689026206,0,Medium Risk
2249,2023-01-27,Premium,699,2.3,4,5,24,19,Yes,1,At Risk,Medium,High,Low,0.8646849320644638,1,High Risk
2250,2024-09-05,Standard,399,5.0,1,1,21,59,No,0,Inactive,Low,Medium,Low,0.7713729508013099,1,High Risk
2251,2023-07-07,Basic,199,3.3,4,2,24,20,No,0,At Risk,Medium,Medium,Low,0.7283440837049213,1,High Risk
2252,2024-07-17,Premium,699,14.8,1,1,14,3,No,0,Active,Low,Medium,Medium,0.23927244529229028,0,Low Risk
2253,2023-11-01,Premium,699,20.4,8,4,6,55,Yes,1,Inactive,High,High,High,0.8503340692015433,1,High Risk
2254,2024-03-06,Premium,699,3.0,6,0,20,19,No,0,At Risk,High,Low,Low,0.6523091784039359,1,High Risk
2255,2024-08-25,Basic,199,7.1,0,1,22,4,Yes,1,Active,Low,Medium,Medium,0.1670082144602046,0,Low Risk
2256,2024-07-08,Basic,199,22.3,0,3,7,51,Yes,1,Inactive,Low,High,High,0.5787333133578201,1,Medium Risk
2257,2023-07-09,Basic,199,4.4,8,1,17,5,Yes,1,Active,High,Medium,Low,0.7138777020408574,1,High Risk
2258,2023-05-10,Premium,699,16.0,0,3,7,13,No,0,Active,Low,High,High,0.28479867951873233,0,Low Risk
2259,2023-10-07,Basic,199,6.3,6,0,33,43,No,0,Inactive,High,Low,Medium,0.3925010079614393,0,Medium Risk
2260,2024-11-13,Premium,699,12.6,3,0,13,27,Yes,1,At Risk,Medium,Low,Medium,0.2822325633277894,0,Low Risk
2261,2024-08-27,Standard,399,20.7,4,2,13,8,Yes,1,Active,Medium,Medium,High,0.35920007493775785,0,Medium Risk
2262,2024-09-11,Standard,399,7.1,1,5,19,26,Yes,1,At Risk,Low,High,Medium,0.6009170556211504,1,High Risk
2263,2024-12-08,Standard,399,24.5,6,4,1,12,No,0,Active,High,High,High,0.606179277201125,1,High Risk
2264,2023-02-11,Basic,199,20.5,1,5,12,15,Yes,1,At Risk,Low,High,High,0.5684213144519656,1,Medium Risk
2265,2023-08-12,Basic,199,18.7,1,5,16,25,Yes,1,At Risk,Low,High,High,0.5843771627255953,1,Medium Risk
2266,2023-01-15,Standard,399,14.6,3,5,8,7,No,0,Active,Medium,High,Medium,0.48997888107539883,0,Medium Risk
2267,2023-05-07,Standard,399,8.9,7,1,7,9,No,0,Active,High,Medium,Medium,0.3655260851445001,0,Medium Risk
2268,2024-03-30,Standard,399,24.4,6,5,21,33,Yes,1,Inactive,High,High,High,0.811991786882029,1,High Risk
2269,2024-11-12,Premium,699,21.5,2,1,13,24,No,0,At Risk,Low,Medium,High,0.42430569454322964,0,Medium Risk
2270,2024-03-19,Premium,699,12.5,4,3,16,3,Yes,1,Active,Medium,High,Medium,0.44105979269338946,0,Medium Risk
2271,2023-07-28,Standard,399,2.0,0,5,11,29,Yes,1,At Risk,Low,High,Low,0.79960204597993,1,High Risk
2272,2023-01-15,Standard,399,22.1,2,2,8,17,Yes,1,At Risk,Low,Medium,High,0.434654602994319,0,Medium Risk
2273,2024-04-05,Standard,399,2.1,7,2,34,19,Yes,1,At Risk,High,Medium,Low,0.8268343691516253,1,High Risk
2274,2024-03-24,Basic,199,21.1,6,2,18,10,Yes,1,Active,High,Medium,High,0.41375190946030466,0,Medium Risk
2275,2024-07-18,Basic,199,19.6,7,3,2,14,No,0,Active,High,High,High,0.5762151909624698,1,Medium Risk
2276,2023-10-06,Premium,699,3.2,5,4,10,16,Yes,1,At Risk,Medium,High,Low,0.8645411947783423,1,High Risk
2277,2023-04-20,Premium,699,20.1,6,0,34,4,No,0,Active,High,Low,High,0.22052756165067564,0,Low Risk
2278,2024-09-20,Basic,199,6.7,3,5,19,59,Yes,1,Inactive,Medium,High,Medium,0.7328685394594817,1,High Risk
2279,2023-01-21,Premium,699,23.1,7,4,34,0,Yes,1,Active,High,High,High,0.5912673006355132,1,Medium Risk
2280,2023-04-22,Standard,399,10.8,5,0,36,30,Yes,1,At Risk,Medium,Low,Medium,0.352057591093456,0,Medium Risk
2281,2024-08-23,Premium,699,18.2,6,2,20,44,No,0,Inactive,High,Medium,High,0.6392398830490529,1,High Risk
2282,2023-07-20,Basic,199,16.9,5,0,26,24,Yes,1,At Risk,Medium,Low,High,0.32256887941424955,0,Medium Risk
2283,2024-06-29,Basic,199,1.6,5,2,21,30,Yes,1,At Risk,Medium,Medium,Low,0.8044472889589684,1,High Risk
2284,2024-08-01,Standard,399,6.1,8,0,32,44,Yes,1,Inactive,High,Low,Medium,0.5483515446754581,1,Medium Risk
2285,2023-03-16,Basic,199,10.6,0,1,15,29,No,0,At Risk,Low,Medium,Medium,0.2772573525828587,0,Low Risk
2286,2024-01-15,Basic,199,11.3,2,1,36,47,Yes,1,Inactive,Low,Medium,Medium,0.5035944197551064,1,Medium Risk
2287,2024-04-05,Basic,199,6.8,6,0,3,17,No,0,At Risk,High,Low,Medium,0.3208234549988791,0,Medium Risk
2288,2023-09-14,Basic,199,8.8,3,4,6,7,Yes,1,Active,Medium,High,Medium,0.39126906905191566,0,Medium Risk
2289,2024-07-08,Premium,699,18.8,3,0,35,30,No,0,At Risk,Medium,Low,High,0.28001176443008985,0,Low Risk
2290,2023-12-05,Basic,199,23.2,7,1,1,50,Yes,1,Inactive,High,Medium,High,0.6485951016116541,1,High Risk
2291,2024-12-14,Basic,199,12.8,3,4,6,17,Yes,1,At Risk,Medium,High,Medium,0.5733118649778938,1,Medium Risk
2292,2023-04-10,Standard,399,19.0,8,5,23,10,Yes,1,Active,High,High,High,0.6995903274892821,1,High Risk
2293,2023-02-16,Premium,699,16.8,3,1,2,52,Yes,1,Inactive,Medium,Medium,High,0.45351590776965955,0,Medium Risk
2294,2023-03-04,Premium,699,5.3,3,1,12,8,No,0,Active,Medium,Medium,Medium,0.20600322237709037,0,Low Risk
